"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.brown","p.MM.brown","MM.red","p.MM.red","MM.salmon","p.MM.salmon","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.tan","p.MM.tan","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.cyan","p.MM.cyan","MM.lightcyan","p.MM.lightcyan","MM.grey","p.MM.grey","MM.lightgreen","p.MM.lightgreen","MM.pink","p.MM.pink","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.grey60","p.MM.grey60","MM.green","p.MM.green"
"MMT00011281","MMT00011281","Snrpd1",20641,"pink",0.0680247480004933,0.434819360215247,0.0861878928897224,0.322079346421486,0.309260257445145,0.000276948756273372,0.117222673540756,0.177371277653004,0.234194827730379,0.00645771060031838,-0.363291647689488,1.60068442908317e-05,-0.72175816759053,7.68332276685673e-23,0.134834560637684,0.12035095444295,-0.251626052363446,0.00335883089745596,-0.304676954388274,0.000344468201394019,0.268275481061972,0.001723950698397,-0.475644406619505,6.32686828678008e-09,0.157681330299988,0.0688209468443551,0.0102840989459657,0.906119274387765,0.878389550748876,3.75078144640765e-44,-0.00451122534353002,0.958742057810287,0.463041389380517,1.76634180941109e-08,0.00641032810334078,0.941399916827126,0.131395030389831,0.13019669282372,-0.662180060568547,2.97699611505895e-18
"MMT00047040","MMT00047040",NA,NA,"pink",-0.0679279916857614,0.435474510102462,-0.110177353048199,0.205045034930829,0.173147993982962,0.0454254731376256,0.0226679519153169,0.79488260612442,0.0922359243351603,0.289159866740257,-0.279304886599005,0.00108237169709902,-0.726008506815745,3.2546783129898e-23,0.174038952874062,0.0443098680977766,-0.296179255075849,0.00051142432807328,-0.208195183961007,0.015779826709885,0.36328041711877,1.60172278175905e-05,-0.453104996682411,3.85599013461514e-08,0.154696729800051,0.074305594475401,0.0450707016353083,0.605082109006594,0.923386033643319,9.7185086842222e-57,-0.0100539916065468,0.908210570565847,0.452409166538826,4.06890620290943e-08,-0.0289355736211416,0.739976147798987,0.100400776041855,0.248396152159045,-0.61208771647082,3.91587535321988e-15
"MMT00081360","MMT00081360","Rnu17d",399101,"pink",-0.0666483772667206,0.444191744288215,-0.185383155970442,0.0319940417470179,0.024623834697756,0.777626180394004,-0.201843476541485,0.0193487724820624,0.0743211095985889,0.39340976647903,-0.0292776786447518,0.737013786874603,-0.314181498529113,0.000218243540918025,-0.209496371047665,0.0151239117631614,-0.426933429767107,2.6862647642627e-07,-0.293735874319479,0.000571703808109849,0.0330024533123114,0.705018300306111,-0.0247060004109845,0.776903549594281,0.107561554179056,0.216071374781005,0.00690357802932459,0.936899839626134,0.651804142438688,1.47248800158777e-17,-0.0567582681517014,0.514791902067623,0.197370414228051,0.022262635618673,-0.0101817380261671,0.907049487722299,0.0689279468857438,0.428730877231945,-0.329938217484473,9.89614915822293e-05
"MMT00059805","MMT00059805",NA,NA,"pink",-0.0655315037179295,0.451880138490865,-0.104229766424027,0.230718316159242,0.0903042874430345,0.299420884494114,-0.00684264059494186,0.937455686411704,0.0540239583884071,0.535279754059428,-0.280145954525587,0.00104380425121907,-0.629218752285538,3.88711875802415e-16,0.230467644341547,0.00738366412882303,-0.163056129442479,0.0597754380034378,-0.204918799373914,0.0175420301498372,0.315736875687911,0.000202240970128362,-0.576825922131687,3.00258128741835e-13,0.177973802141685,0.0396526338621332,0.0724866751065572,0.405223596022003,0.764644523582599,5.86515830584079e-27,0.037504468297307,0.667028576963942,0.451262718842037,4.44449178051722e-08,0.0044165768622767,0.959606937353486,0.320029636571311,0.000163550517022568,-0.605642086177781,9.01116046033056e-15
"MMT00077852","MMT00077852","BC022133",243537,"pink",0.0639160115085052,0.46313141020707,0.052211479268635,0.549080790524144,-0.120033420533807,0.167134522359092,0.0991972658759801,0.254141123799946,-0.152275239531837,0.0790103558795059,0.299176452988806,0.000445492229112085,0.501005338470251,7.03645689746216e-10,-0.0864010429548379,0.320879602888421,0.308964773507216,0.000280901701087119,0.252717746120584,0.00321925801298842,-0.398503167661734,1.85283114778287e-06,0.333030788859448,8.42995344191735e-05,0.0149579121950904,0.863800941997344,0.0270787170447896,0.756120623035373,-0.68445917347149,7.69021854915652e-20,0.10926367051925,0.208849553459226,-0.267560454376995,0.00177559793190476,-0.0112819980475399,0.897057644469798,-0.232479768287266,0.00687012455876851,0.593791571196173,3.97506200162954e-14
"MMT00051795","MMT00051795","Nkd1",93960,"pink",0.0610811042940256,0.483243305298311,0.201001715219414,0.0198704883024818,-0.13220081168062,0.127836459081967,-0.0170936150517649,0.844584009119914,0.00549652315033747,0.949741634917162,0.120008672053151,0.167222698995749,0.483022569083744,3.40146706140567e-09,-0.0648708162090181,0.456463001171017,0.301612638122582,0.000397779368794709,0.0651604029316813,0.454451108812138,-0.244054538277811,0.00448638057768696,0.160572890307671,0.0638254859566751,-0.0638437608209428,0.463638188325782,0.00130088417999422,0.988097800759938,-0.663974021420708,2.2435750540151e-18,-0.026799328391048,0.758559104573596,-0.395110092548673,2.30600984301601e-06,-0.0246319194324878,0.777555068343634,-0.0405072449072437,0.642144112108656,0.312686588782834,0.000234724392119109
"MMT00016938","MMT00016938","BC031407",234366,"pink",-0.0602863639618586,0.488964448844413,0.00176851011287995,0.983819846932865,-0.081665840907959,0.348212623512353,-0.094050736529566,0.27973529582465,-0.0440399405629706,0.613370402463216,-0.07406049800052,0.395075432886887,0.522696457162926,9.27410934359619e-11,-0.0701561524384905,0.420530682184882,0.476205488943902,6.03831872032397e-09,-0.194746605170234,0.0241415304842603,-0.534490352429629,2.89772217903595e-11,0.0890287380029323,0.306326779439579,-0.208313290435095,0.0157192865965546,0.00891659314753597,0.91855661222199,-0.63094568356889,3.05515461861698e-16,-0.0504888445632196,0.562356540195551,-0.29991993934072,0.000430398857126728,-0.0668734502839801,0.44265136088457,-0.153298472908512,0.0769938710346213,0.168619976938383,0.0514628761673234
"MMT00033930","MMT00033930","V1rc1",113858,"pink",-0.0601686891490344,0.489814616786986,-0.0329135485585197,0.70577626586818,0.0582485452856686,0.503797535743614,0.13578273536051,0.117740747930879,-0.0992922811727991,0.253684271253013,-0.244594492680737,0.004395963349111,-0.471580091157101,8.85022725531611e-09,0.170501172680642,0.0488784951111956,-0.107267274481051,0.217337765127349,-0.127321695072419,0.142642691782996,0.275339912175057,0.00128234172397827,-0.307270910047744,0.000304588731222616,0.167418854495059,0.0531713674006922,0.0564846103147265,0.516824093599018,0.48895583239375,2.04288987660987e-09,0.0860401544238892,0.32291260793258,0.270177318641512,0.00159315693422384,-0.1579858338886,0.068280365044817,0.0826054256579743,0.342675888786748,-0.430081069300299,2.14521299959857e-07
"MMT00070312","MMT00070312",NA,NA,"pink",-0.0591558923806192,0.497164189556134,-0.0628816865563667,0.470415361561497,0.109359623069702,0.208447652962255,0.00732383580170494,0.933067259158309,0.133122016505833,0.125178589839586,-0.108518829299864,0.211988234063985,-0.636718593560437,1.35078280644559e-16,0.0524239754379509,0.547453809966896,-0.381726758015821,5.34021267089095e-06,-0.194865419645395,0.0240536000988682,0.321667068277577,0.000150699260992235,-0.374978787024421,8.04359182737525e-06,0.16559178851318,0.055859813066413,-0.00177911554515863,0.983722830777127,0.906624786665796,2.60312685963214e-51,-0.122442991348694,0.158713877306513,0.294580391677614,0.00055016642267681,0.103856573098656,0.232401349046599,0.0793242289654904,0.362254101078487,-0.532142501223728,3.66598210226502e-11
"MMT00059232","MMT00059232",NA,NA,"pink",-0.0591157925591835,0.497456372775759,-0.0732338244111753,0.400386834968321,0.12384098096618,0.153976161942333,0.00758910525935469,0.930648893103384,0.124720235899399,0.151051330671549,-0.0967355084230242,0.266175345936545,-0.662321465873574,2.91156442601742e-18,0.0748561262903982,0.390003478271102,-0.394244333294273,2.43747062796539e-06,-0.168462363792253,0.0516844441578696,0.348571709545036,3.66858222015306e-05,-0.386682242715328,3.92990541540936e-06,0.18506419471918,0.0322958006247304,0.0143909962405734,0.868915910276266,0.92382443903402,6.75209979229007e-57,-0.120420239808425,0.165760805122097,0.327534243784701,0.000111967208930869,0.0783869358886807,0.367971479617344,0.0909678435082794,0.295869277036689,-0.527224077064888,5.96513102336317e-11
"MMT00016788","MMT00016788",NA,NA,"pink",-0.0570780539282149,0.512422374596659,-0.075384234951123,0.386658616010924,0.104846788223636,0.227954480612734,0.0282436891192356,0.74597895088296,0.0808371070657993,0.353142525089177,-0.192977146269831,0.0254840047477934,-0.686902544737899,5.04856788504716e-20,0.223753264447617,0.00935221821706987,-0.219166472715988,0.0109503713978919,-0.209652556817824,0.0150467986127253,0.328066983570159,0.000108954592072326,-0.542607274805901,1.26718059311789e-11,0.185889633054561,0.0315197903259458,0.0509480980650178,0.558802294178714,0.86943903526312,3.00039532510558e-42,-0.10347737937929,0.234120245536752,0.377976066273474,6.7131059511548e-06,0.0668294545585648,0.442952226743612,0.102832678033164,0.23706309923898,-0.624687152936373,7.26124259265954e-16
"MMT00053066","MMT00053066",NA,NA,"pink",-0.0564207326726011,0.517299041698403,-0.178937981649316,0.0385763079671877,-0.0858287538076615,0.324107345762066,-0.0536462942409305,0.538141143575957,-0.0465977091384748,0.592895686604437,-0.00910982863210311,0.916797887251232,-0.417077470857314,5.35391187682813e-07,0.0671780493956109,0.440571523926713,-0.359217598003867,2.02200450555022e-05,-0.219718839044983,0.0107459912901613,0.282692558376592,0.000934565917701145,-0.239384053094865,0.00534069553219772,0.149194054067312,0.0853399555576024,0.131720777820414,0.129238543858293,0.647693974139825,2.72685295781028e-17,-0.100357524909112,0.248601043318803,0.238082114068243,0.0056034067916416,0.0438505489776242,0.614898660661819,0.217314306493014,0.0116608233663213,-0.434652060139922,1.54116548844271e-07
"MMT00069173","MMT00069173",NA,243117,"pink",0.0562695206521323,0.51842423490817,0.00515111601083039,0.952896170470854,0.0996713452312881,0.251867282686292,-0.0369991589829919,0.671252933822848,0.0502003476714837,0.564594775367892,-0.139062009671432,0.109050800709695,-0.445960513645003,6.65792811590598e-08,0.159198593509766,0.0661615112249313,-0.212020929691258,0.0139187388745087,-0.102059280054448,0.240627384882403,0.278029579924488,0.00114334187840627,-0.233844764592174,0.00654005452407886,0.225063569544787,0.00893519316420937,0.111673076147601,0.198924892580485,0.515708552303617,1.80958649292585e-10,-0.133444233504255,0.124259046682069,0.249863831617355,0.00359565313425856,0.0769043920171028,0.377127496189836,0.32070401912946,0.000158138946255044,-0.364017931907112,1.53486456302313e-05
"MMT00038995","MMT00038995",NA,NA,"pink",-0.0558506412148371,0.521547702168436,-0.187853486440662,0.029736859237832,0.00563984237976657,0.948432954284164,-0.0672438587765668,0.440122898828656,0.0269852782514825,0.756935883384303,-0.0746620565664055,0.391237007020148,-0.640388717473378,7.96759731145809e-17,0.0959139173381721,0.270276585816608,-0.448408845371739,5.52921742908287e-08,-0.065637538543915,0.451147029920331,0.28672224074503,0.000782923668215082,-0.244260171528701,0.00445175203012922,0.193865071444809,0.0248025682295045,-0.00656825225059549,0.939958916065131,0.807743425986373,4.3554655199683e-32,0.0549650949129758,0.52818233652569,0.620265404444728,1.3230955404796e-15,-0.0333314579719561,0.702215863268711,0.10223660867164,0.239806868381045,-0.388119657503977,3.59207397397557e-06
"MMT00045261","MMT00045261","Ptgs1",19224,"pink",0.0528376981048645,0.544292914014573,0.0453779358601704,0.602621291127327,0.165089014781161,0.0566189521993351,-0.105815423283061,0.223662842272647,0.503818928083809,5.45323247470308e-10,-0.0696790042025117,0.423705523200338,-0.331156523115094,9.29222706510467e-05,-0.204736581437501,0.0176448550405919,-0.449193494364111,5.20803886612825e-08,-0.358857843304138,2.06384300944749e-05,0.0733154100013496,0.399860766150927,-0.153491592111682,0.0766179834837543,0.083852051821445,0.335416233022241,0.0384641219438062,0.659034678032657,0.682964519325446,9.92810780369109e-20,-0.220772099119294,0.0103655501435101,0.0777241349880603,0.372047820997467,-0.040476357037185,0.642398133551832,0.0672424522478349,0.440132484479304,-0.411235044682538,7.97579474353095e-07
"MMT00058725","MMT00058725","Arpc1b",11867,"pink",0.0513164114664521,0.555959667259214,0.188672519745805,0.0290190208777016,0.355223593390306,2.53472497725755e-05,0.0168923645008777,0.84639113673112,0.564821408678341,1.17215540292573e-12,-0.17659069795295,0.041240519337559,-0.277785755847679,0.00115535003032733,-0.286465329489083,0.000791872809265939,-0.363831179016151,1.55154115068891e-05,-0.404708315862368,1.2340080539568e-06,0.0673176615124475,0.439620091044509,-0.125837068519051,0.147396787760071,0.0911121235617144,0.295100739970803,-0.130261357441735,0.133573784529629,0.62570972156932,6.31188274973455e-16,-0.193017083984039,0.0254530142198968,-0.0872692807476644,0.316022479863217,0.117596525677652,0.175983696230543,-0.0468351672065905,0.59101066637173,-0.428982418433011,2.32100745908695e-07
"MMT00079369","MMT00079369",NA,NA,"pink",-0.0511515669238538,0.557231067624048,-0.0632551905993688,0.467777872152803,0.127539493842088,0.141955153505294,0.0131126054548816,0.880469725350167,0.132134895514445,0.128028291673514,-0.123779669889008,0.154181688593237,-0.661293480955487,3.42117024186588e-18,0.0803782068286236,0.35589106916579,-0.373459625699391,8.80957550599757e-06,-0.194764011917265,0.0241286311682554,0.337695311291715,6.59747741001286e-05,-0.410949373843061,8.13119484486571e-07,0.184170235852305,0.0331544214748733,0.0235315845173025,0.78725014096647,0.921585202232549,4.24158643838354e-56,-0.108640012410728,0.211475299393317,0.321703365010599,0.000150425338595471,0.0857492765818797,0.324557249225729,0.0924007515857507,0.28829526794099,-0.553468672949334,4.04457963588261e-12
"MMT00043723","MMT00043723",NA,NA,"pink",-0.0506948256352643,0.560761081049143,-0.0592035190489504,0.496817280196415,0.121151268981798,0.163187649466607,0.0442467390758977,0.611703577865396,0.0894616442244569,0.303971397034699,-0.0902639018999675,0.299637947405797,-0.667397431438059,1.30068150569158e-18,0.0976650429438639,0.26158657199372,-0.408728773395302,9.44134432674828e-07,-0.111621084881493,0.199135389224193,0.385900688208383,4.12600935287137e-06,-0.354487129637279,2.64171248623749e-05,0.190518806556197,0.0274547627506775,0.0142492352574716,0.870195797651319,0.895279704998953,3.43991782709199e-48,-0.111665891255844,0.198953972419254,0.335951485923118,7.23389437604559e-05,0.0696752024057682,0.423730875071431,0.127882099880177,0.140878725128533,-0.494230026870286,1.287778780463e-09
"MMT00069814","MMT00069814","Acyp1",66204,"pink",0.0504271268053471,0.562835006506898,0.0112551819281171,0.897300985667516,0.169899843629515,0.0496926240852308,0.12357477686123,0.154870025140472,0.0167344036358985,0.847810105161732,-0.0301163146739632,0.729768260138314,-0.703219633387128,2.72314563158029e-21,0.0912314334376704,0.294466211181365,-0.420673282043304,4.17346044291437e-07,0.0128091928868132,0.883215692856889,0.374277445129659,8.38904836113619e-06,-0.242813705452461,0.00470050416216007,0.15463229503864,0.0744277869692297,0.074735484747214,0.390770014199245,0.819727554434274,9.49183834834587e-34,-0.0448650300832786,0.6067319362397,0.479457953293309,4.59915288091206e-09,0.0285052805999827,0.743707563537035,0.136693775214919,0.115274345498191,-0.349702895189069,3.44704053019565e-05
"MMT00052319","MMT00052319",NA,NA,"pink",-0.0489942107021845,0.57399791001907,-0.0948427391845774,0.27568774458254,0.0181176742682706,0.835401190982821,0.0158584127463063,0.855687896287658,0.0795418696172495,0.360934431033911,0.0259148803846689,0.766294056590416,-0.509773035405968,3.15534414701874e-10,0.0898542604924812,0.301845537741783,-0.377307634866222,6.99042025150858e-06,-0.115957963027595,0.182125060720376,0.309793103481837,0.000269950385145976,-0.358344170397231,2.12499594327134e-05,0.280662067209707,0.00102076437277025,0.0865576810361053,0.319999787105165,0.691552766560875,2.24038059447067e-20,-0.0787521703494433,0.365737019194333,0.311987790815887,0.000242817881301067,0.0782268249202046,0.368953662813439,0.223513303765973,0.00943042199951337,-0.423499363238267,3.42446185304782e-07
"MMT00015606","MMT00015606",NA,NA,"pink",-0.0481293714149879,0.580785080607127,-0.0786504317551877,0.36635860081055,0.113888841209811,0.190102814742601,0.0654115123890334,0.452710542686163,0.0965005716607078,0.267343761935118,-0.124245487886786,0.152625332470736,-0.677906973388155,2.33010356966763e-19,0.183477382405046,0.0338331004939006,-0.302225134551892,0.00038654994220721,-0.113045340550514,0.193427014828791,0.381563794120783,5.39388160730017e-06,-0.45889548669191,2.4539179205901e-08,0.15668573369874,0.0706127281506344,0.0964977840462614,0.26735764653198,0.869906052701,2.40655845182754e-42,-0.110589237349817,0.203346360474085,0.35231842355763,2.98194976450927e-05,0.00639206160137453,0.941566604381074,0.133254596228181,0.124799600805953,-0.531252637288979,4.00585755757037e-11
"MMT00007367","MMT00007367",NA,384988,"pink",0.0481145405676183,0.58090179483552,-0.0817703407665453,0.347594068826062,0.0317573220047151,0.715659826771086,0.093074576514553,0.28477866499046,-0.0611268574930868,0.482915036451528,-0.0486418977923997,0.576758340474303,-0.433870190014145,1.63141945695511e-07,0.0852731523183504,0.327260897538358,-0.304277695360752,0.000351018680088641,-0.185877383927333,0.0315311893449384,0.321059418626891,0.000155354533202379,-0.244956545658926,0.00433625427479128,0.161297760305945,0.0626207473874491,0.203149950612617,0.0185624717131806,0.607623302148562,6.98871850715092e-15,-0.0802497506695284,0.356662829066461,0.16295088801962,0.0599426988693411,0.0663229348044008,0.446424388592818,0.172969862019899,0.045651303361846,-0.442441738513459,8.67326659529466e-08
"MMT00003975","MMT00003975",NA,NA,"pink",-0.0476896630961259,0.584250050191317,-0.115069294455957,0.185520823919574,0.0283611362036782,0.744958891711198,-0.0626710344029223,0.471906449162168,0.045876437694843,0.598638009434319,0.122754372587328,0.157649293515747,-0.598677744676942,2.17165331392362e-14,0.0438585070294056,0.614834411397994,-0.650040009770331,1.92051084437433e-17,0.159264549421228,0.0660478304603169,0.635068201089163,1.70875253550208e-16,-0.109331767353277,0.208564270437653,0.170912105543378,0.0483285313401514,0.0518092486347578,0.55216691830865,0.794242773719681,2.38010687212045e-30,-0.0451462639847449,0.604476473295815,0.447147291350298,6.08572728887862e-08,0.0615423731580258,0.479939294631626,0.273778823562914,0.00136992416959246,-0.262172239629065,0.00221231100489303
"MMT00048286","MMT00048286",NA,NA,"pink",-0.046452542739005,0.594049405236407,-0.0831196985477826,0.339669102728722,0.120230909299385,0.166432124573638,0.0135009972945043,0.876956748779572,0.102818885388967,0.237126339294243,-0.158763783574241,0.0669149384797407,-0.701436391274876,3.78292756953878e-21,0.159230216532374,0.0661069863158161,-0.322211664684494,0.000146637687027966,-0.200939247067704,0.0199096849028875,0.350784864048113,3.24694330142335e-05,-0.465480866290755,1.45267340125984e-08,0.244101947785959,0.00447837550785416,0.049032058273553,0.573701736362659,0.928863288786801,8.71866621096414e-59,-0.112184055601874,0.19686464425284,0.382258702237445,5.16852301833468e-06,0.0344575220614333,0.692654589356249,0.107874341539525,0.214731107048194,-0.601036277221911,1.61605589836838e-14
"MMT00002494","MMT00002494",NA,NA,"pink",-0.0464516719087939,0.594056329273551,-0.059880622280269,0.491899134549422,0.101937118862426,0.241193772547049,0.0138351129181221,0.87393661003345,0.176796817074072,0.0410005593281968,-0.0920269258516122,0.290258645687434,-0.595828835332476,3.09323595840249e-14,0.0813185007250718,0.35027356302635,-0.361279874466482,1.79716337324923e-05,-0.192113858833558,0.0261618228584604,0.330067960035943,9.83013427635886e-05,-0.392071721496128,2.79939712767411e-06,0.162627373636201,0.0604592664288905,0.0469325288228059,0.59023856623466,0.865480732762751,1.88131361522481e-41,-0.118078110994772,0.17420806908466,0.266393947117456,0.00186288114632364,0.0308846005175013,0.723151384916097,0.119387736297801,0.169446362072531,-0.529298459681536,4.86252857892298e-11
"MMT00073193","MMT00073193","Pafah1b1",18472,"pink",0.0458557903798553,0.598802757331918,0.00668317972500584,0.938910366293693,0.194518648208064,0.0243110048807323,-0.10453861561,0.229331954146409,0.159467228514136,0.0656994907790557,-0.0436682928146511,0.616370902775284,-0.523826876156942,8.31163820465124e-11,-0.0813692931991451,0.34997170985208,-0.537112158583004,2.22368403651089e-11,-0.0623106389360931,0.474463445557646,0.257117177850594,0.00270821664071182,-0.0592202222863565,0.496695645186304,0.118601637600419,0.1722928457612,-0.0173643078353558,0.842154601893446,0.724507031212092,4.41655847565638e-23,0.00288510769123782,0.973607032893718,0.45037796505801,4.75683004074211e-08,-0.0927950113276003,0.286234181179738,0.117217798745308,0.177389423885694,-0.260646201509854,0.00235256382373044
"MMT00010509","MMT00010509","1810030N24Rik",66291,"pink",0.0437214297256091,0.615941511655136,-0.039529713316717,0.650203256057102,0.0729662850261065,0.402114827888997,-0.120961821071378,0.163851612628241,-0.0330989401400119,0.704196020545636,-0.268893676767443,0.00168040259003653,-0.538465977542895,1.93780733900613e-11,0.214019647581705,0.0130248981755514,-0.125348135469386,0.148988384245497,-0.165777055873102,0.0555821992476432,0.262701351211329,0.00216547979236184,-0.438922865189258,1.12652207921801e-07,0.153540613901645,0.0765228031464644,0.0567949306157269,0.514519957611506,0.593930859650262,3.90769497749964e-14,-0.0515847309786882,0.553893190719895,0.441649110421701,9.20181553705569e-08,-0.170698228518428,0.0486141246964039,0.360983972825024,1.82791001359947e-05,-0.495630222994086,1.13779501525893e-09
"MMT00001587","MMT00001587","Rps3a",20091,"pink",-0.0409915768939879,0.638166399838254,-0.125482125396446,0.148550929822269,0.0575591654096999,0.508868087089069,-0.0178829571941986,0.837504005764482,0.0626886126241886,0.47178192447136,-0.283020720616288,0.000921277816163727,-0.749097724586924,2.27418252073076e-25,0.286113160825776,0.000804292640796419,-0.254866561971305,0.00295969504893215,-0.188102426171313,0.0295170973609811,0.359590676630356,1.97946051433666e-05,-0.54285546151615,1.23510271573787e-11,0.231783955397125,0.00704400625269534,0.0330106714649439,0.704948250299042,0.86814666542606,5.49948753866688e-42,-0.0221270882064097,0.799672512605147,0.537640312423796,2.10760906316181e-11,-0.0216321315362949,0.804062407606139,0.143405567936878,0.0983221556013696,-0.637944340830866,1.13334155066004e-16
"MMT00038910","MMT00038910",NA,NA,"pink",0.0409217570297095,0.638739183742689,-0.06845202717817,0.431932932377127,0.122138406886574,0.159760419247905,-0.0256007818633809,0.769046604579687,0.088316723610501,0.310226688466126,-0.10830553183742,0.212893221012177,-0.699787651247058,5.11542687258527e-21,0.13469920035946,0.120727209165407,-0.42782352144506,2.52131755020867e-07,0.0454344883381106,0.602168815323127,0.474676622214193,6.85599808406917e-09,-0.322742261292645,0.000142778720094076,0.326084482983909,0.000120563451982272,0.0784686129451882,0.367471061178414,0.839574996715263,8.60468660178491e-37,-0.0390308106264848,0.654332118400838,0.456555897974191,2.94850706591709e-08,0.0378336706266573,0.664282056975667,0.303193215752865,0.000369397037480556,-0.392909780012083,2.65413202248616e-06
"MMT00075026","MMT00075026","Cpox",12892,"pink",0.0398472146543641,0.647581157536829,-0.084543645042297,0.331431326140332,-0.0306055824230967,0.725552097664516,-0.114874013424724,0.186273191534058,0.027247628529877,0.754647539392075,0.0915343922603974,0.292859042861499,-0.45408274797862,3.5747768341742e-08,-0.104189170352866,0.230900980703405,-0.570957132960242,5.88375282772474e-13,-0.254488766287388,0.00300391558777101,0.261824963293683,0.00224354489414475,-0.119631960764111,0.168569156925145,0.13487583126627,0.120236417095449,0.124115321703263,0.15305903922224,0.80359260513922,1.5402416151895e-31,-0.1514672191673,0.0806325477830079,0.117488466001853,0.17638394339172,0.0246229728515443,0.777633761165851,0.0779700428197503,0.370532226598421,-0.428677816421127,2.37213182176257e-07
"MMT00061287","MMT00061287","1300007F04Rik",67477,"pink",-0.0395110517529745,0.650357507092444,-0.209876694625959,0.0149367339645495,-0.363221288190364,1.60720018160966e-05,-0.142230032101834,0.101139922196935,-0.402488013325072,1.42852721419751e-06,0.395331483260756,2.27348961627933e-06,0.376192765393031,7.47718768310842e-06,0.0284443860722339,0.744236112030142,0.243386522168578,0.00460054526279775,0.325342599261115,0.000125196634249602,-0.236247062096637,0.00599325872981601,0.311306475436188,0.00025095737206619,-0.0583063082353032,0.50337387596998,0.0109147366743468,0.900391157409956,-0.551634478279301,4.91909104274834e-12,0.0873911658910949,0.315344465879836,-0.13473280226858,0.120633722681403,-0.0744111106755416,0.392835514122358,-0.0710484046217991,0.414631031593196,0.52128246575014,1.06303828246947e-10
"MMT00061002","MMT00061002","BC029169",208659,"pink",0.0390721995029872,0.653989188561481,0.041501141544027,0.633992545838183,-0.0457191930714343,0.599893198542224,-0.00800386682841405,0.926868937937188,-0.0297945440599742,0.732545468776071,0.138676752640526,0.110044940079643,0.564414989651334,1.22629615880121e-12,-0.240872719581925,0.00505382480447214,0.0771484452475799,0.375610778466938,-0.00257596594788199,0.976434199888809,-0.197979630231045,0.0218448202001419,0.425577932016347,2.95739265900725e-07,-0.108058980916497,0.213942729070305,0.0579602713849347,0.505914645847317,-0.557949180844026,2.49469913894454e-12,-0.0369777204412673,0.671432387248876,-0.46647154517148,1.34121095469155e-08,-0.016996653797832,0.845454571546085,-0.170501874341822,0.0488775516492273,0.334083493705006,7.97903206863467e-05
"MMT00004171","MMT00004171",NA,383989,"pink",-0.0381005333964091,0.662058897220751,-0.0954751434323515,0.272484324767138,0.0683489829267585,0.432628028162627,-0.0109389756781563,0.900171093603818,0.0451051503682058,0.604805967474541,0.156842689849212,0.0703277675586507,-0.587787545621581,8.24064986074548e-14,-0.00296069343717266,0.9729158336965,-0.535478487508136,2.62323082728003e-11,-0.00729794033680109,0.933303371863067,0.352322786645824,2.98122569210311e-05,-0.195818917929628,0.0233578394131526,0.18061333893457,0.0367644681636174,0.116564525775312,0.179833588988137,0.822969017062863,3.21071327271245e-34,-0.0319360473934651,0.714128930203991,0.382846971320104,4.98474209493131e-06,0.0139515760989652,0.872884300106769,0.0519912297801761,0.550769619600836,-0.309983738936483,0.00026748664727425
"MMT00042303","MMT00042303",NA,NA,"pink",-0.0364621717413103,0.67575339567688,-0.110527490604983,0.203600366115631,0.0450494239109997,0.605252699453647,0.013603530045443,0.876029744062652,-0.00553651345262199,0.949376460698119,-0.105307460480688,0.225906246113578,-0.640810152098176,7.49555328738012e-17,0.163892116411478,0.0584603484960518,-0.270756328485678,0.0015551692695335,-0.212227766035401,0.0138238211238956,0.30387042372408,0.000357819121771112,-0.444881676379461,7.22249835740139e-08,0.248005063315258,0.00386162216830543,0.058113380351018,0.504789623506147,0.836359935823701,2.85093651739239e-36,-0.0981985216872489,0.258977537602117,0.379285585910891,6.19969812924223e-06,0.0587499161433948,0.500126463362396,0.0300879242626375,0.730013158064793,-0.588649135499286,7.42893846768251e-14
"MMT00046256","MMT00046256",NA,NA,"pink",-0.0360770132011964,0.678988470555186,-0.0790183633308946,0.364113768824741,0.178253098991311,0.0393382897474388,0.106941318402249,0.218746619895961,0.0540978051686258,0.534721138053257,-0.315450436722288,0.00020510360681021,-0.761786383664778,1.17325568121442e-26,0.278368950233324,0.00112681793750339,-0.22878264456199,0.00783960843450776,-0.164478873344338,0.0575515856580411,0.424266792719218,3.24436294617513e-07,-0.498567200182643,8.7593649383298e-10,0.17500925525168,0.0431210101318304,0.103963754837217,0.231917100045668,0.898694494806852,4.32779880957682e-49,-0.00982220453257026,0.910317768755914,0.456957751741922,2.85724813183316e-08,-0.067989023993016,0.435061186690189,0.132921315832937,0.125753994407519,-0.637899922793611,1.14058848878968e-16
